user.index,decision.index,decision.index.nogap,sugg.select.utime,sugg.select.slot,sugg.select.update,sugg.tz,sugg.gmtoff,sugg.decision.utime,sugg.decision.slot,sugg.context.utime,sugg.response.utime,sugg.device.utime,sugg.device.since,interaction.count,connect,is.randomized,snooze.status,intransit,avail,send,send.active,send.sedentary,is.prefetch,recognized.activity,recognized.activity.response,tag.active,tag.indoor,tag.outdoor,tag.outdoor_snow,front.end.application,returned.message,response,dec.city,dec.location.exact,dec.location.category,dec.weather.condition,dec.temperature,dec.windspeed,dec.precipitation.chance,dec.snow,response.city,response.location.exact,response.location.category,response.weather.condition,response.temperature,response.windspeed,response.precipitation.chance,response.snow,jbmins10,jbsteps10,jbmins40,jbsteps40,jbmins30,jbsteps30,jbmins60,jbsteps60,jbmins90,jbsteps90,jbmins120,jbsteps120,jbsteps10.zero,jbsteps30.zero,jbsteps40.zero,jbsteps60.zero,jbsteps90.zero,jbsteps120.zero,jbmins30pre,jbsteps30pre,jbmins40pre,jbsteps40pre,jbmins60pre,jbsteps60pre,jbsteps30pre.zero,jbsteps40pre.zero,jbsteps60pre.zero,gfmins10,gfsteps10,gfmins30,gfsteps30,gfmins60,gfsteps60,gfmins30pre,gfsteps30pre,gfmins60pre,gfsteps60pre
14,140,,2015-10-22 23:30:00,5,2015-10-03,,-14400.0,2015-10-22 23:31:30,,,,2015-10-22 20:41:44.0,2.82944444444444,,False,,,,False,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,28.0,9.0,167.0,6.0,112.0,19.0,611.0,22.0,861.0,34.0,1316.0,28,112,167,611,861,1316,9.0,199.0,15.0,632.0,15.0,632.0,199,632,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,396.0
14,141,86.0,2015-10-23 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-23 13:32:30,1.0,2015-10-23 13:32:30,2015-10-23 14:03:13,2015-10-23 13:11:14.0,0.354444444444444,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,True,,You dont have to walk long or far to reap benefits Even a 5minute walk will stretch your muscles and get your blood flowing,no_response,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,7.6,2.9,0.0,0.0,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,8.6,2.9,0.0,0.0,2.0,27.0,9.0,212.0,4.0,81.0,9.0,212.0,18.0,451.0,29.0,807.0,27,81,212,212,451,807,8.0,329.0,8.0,329.0,13.0,425.0,329,329,425,,,,,,,0.0,0.0,0.0,0.0
14,142,87.0,2015-10-23 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-23 17:01:51,2.0,2015-10-23 16:31:51,,2015-10-23 16:55:58.0,0.0980555555555556,,True,True,False,False,True,True,True,False,True,STILL,,True,False,True,False,com.android.mms,Feeling spontaneous Look up a nearby restaurant youve been meaning to try bike or walk there for lunch,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,12.7,4.9,0.0,0.0,,,,,,,,,2.0,38.0,2.0,38.0,2.0,38.0,2.0,38.0,6.0,120.0,11.0,252.0,38,38,38,38,120,252,6.0,195.0,12.0,401.0,13.0,461.0,195,401,461,0.0,0.0,0.0,0.0,4.0,47.0,,,,
14,143,88.0,2015-10-23 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-23 19:04:44,3.0,2015-10-23 19:04:44,,2015-10-23 18:59:52.0,0.0811111111111111,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,13.7,4.0,0.0,0.0,,,,,,,,,2.0,124.0,10.0,533.0,8.0,505.0,16.0,736.0,23.0,1186.0,31.0,1424.0,124,505,533,736,1186,1424,4.0,97.0,5.0,132.0,9.0,214.0,97,132,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,144,89.0,2015-10-23 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-23 22:00:50,4.0,2015-10-23 22:00:50,,2015-10-23 22:00:39.0,0.0030555555555555,,True,True,False,True,False,False,False,False,False,ON_FOOT,,,,,,com.um.heartsteps,donotnotify,,Ann Arbor,NeoPapalis,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,12.4,3.4,0.0,0.0,,,,,,,,,10.0,1003.0,15.0,1475.0,15.0,1475.0,25.0,1885.0,31.0,2186.0,31.0,2186.0,1003,1475,1475,1885,2186,2186,22.0,1910.0,26.0,2202.0,31.0,2353.0,1910,2202,2353,19.0,958.0,26.0,1223.0,26.0,1223.0,34.0,2096.0,38.0,2455.0
14,145,90.0,2015-10-23 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-23 23:34:22,5.0,2015-10-23 23:34:22,,2015-10-23 23:34:01.0,0.0058333333333333,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.android.chrome,donotnotify,,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Partly Cloudy,11.3,2.2,0.0,0.0,,,,,,,,,3.0,89.0,11.0,500.0,9.0,417.0,21.0,1062.0,40.0,1845.0,48.0,2119.0,89,417,500,1062,1845,2119,3.0,167.0,11.0,545.0,16.0,711.0,167,545,711,7.0,191.0,11.0,504.0,13.0,558.0,4.0,70.0,5.0,133.0
14,146,91.0,2015-10-24 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-24 13:33:11,1.0,2015-10-24 13:33:11,,2015-10-24 12:38:19.0,0.914444444444444,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,12.6,3.8,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,64.0,3.0,64.0,0,0,0,40,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,1.0,22.0
14,147,92.0,2015-10-24 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-24 17:01:13,2.0,2015-10-24 17:01:13,,2015-10-24 17:01:00.0,0.0036111111111111,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.google.android.googlequicksearchbox:search,donotnotify,,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,18.2,3.8,33.0,0.0,,,,,,,,,1.0,20.0,2.0,39.0,2.0,39.0,2.0,39.0,2.0,39.0,2.0,39.0,20,39,39,39,39,39,5.0,128.0,7.0,170.0,7.0,170.0,128,170,170,0.0,0.0,1.0,44.0,1.0,44.0,5.0,288.0,5.0,288.0
14,148,93.0,2015-10-24 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-24 19:01:31,3.0,2015-10-24 19:01:31,2015-10-24 19:01:48,2015-10-24 18:59:55.0,0.0266666666666667,0.0,True,True,False,False,True,True,True,False,False,UNKNOWN,STILL,True,True,True,True,com.socialnmobile.dictapps.notepad.color.note,Feeling stiff Try standing up and reaching down towards your toes for ten seconds Ahhhh that feels better,good,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,19.9,5.4,2.0,0.0,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,19.9,5.4,2.0,0.0,0.0,0.0,3.0,77.0,1.0,35.0,8.0,216.0,17.0,629.0,19.0,683.0,0,35,77,216,629,683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,12.0
14,149,94.0,2015-10-24 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-24 22:01:33,4.0,2015-10-24 22:01:33,,2015-10-24 21:49:39.0,0.198333333333333,,True,True,False,False,True,True,False,True,False,STILL,,False,True,True,False,com.google.android.googlequicksearchbox:search,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,16.1,5.4,2.0,0.0,,,,,,,,,0.0,0.0,2.0,76.0,2.0,76.0,2.0,76.0,13.0,548.0,13.0,548.0,0,76,76,76,548,548,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,2.0,19.0
14,150,95.0,2015-10-24 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-24 23:31:34,5.0,2015-10-24 23:31:34,,2015-10-24 23:16:56.0,0.243888888888889,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Overcast,15.4,4.5,15.0,0.0,,,,,,,,,8.0,504.0,19.0,1046.0,15.0,822.0,20.0,1067.0,20.0,1067.0,21.0,1088.0,504,822,1046,1067,1067,1088,11.0,472.0,11.0,472.0,11.0,472.0,472,472,472,1.0,7.0,3.0,58.0,6.0,234.0,4.0,39.0,4.0,39.0
14,151,96.0,2015-10-25 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-25 13:32:11,1.0,2015-10-25 13:32:11,,2015-10-25 13:27:15.0,0.0822222222222222,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Clear,7.9,3.8,0.0,0.0,,,,,,,,,6.0,241.0,15.0,485.0,13.0,390.0,15.0,485.0,16.0,525.0,22.0,747.0,241,390,485,485,525,747,5.0,115.0,5.0,115.0,5.0,115.0,115,115,115,0.0,0.0,0.0,0.0,1.0,36.0,4.0,32.0,4.0,32.0
14,152,97.0,2015-10-25 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-25 17:02:07,2.0,2015-10-25 17:02:07,,2015-10-25 17:00:16.0,0.0308333333333333,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,com.um.heartsteps,donotnotify,,Brighton,Stephen Lamanen Design Builders,"general_contractor,furniture_store,home_goods_store,store,point_of_interest,establishment",Clear,12.7,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,217.0,10.0,386.0,10.0,386.0,0,0,0,217,386,386,2.0,104.0,2.0,104.0,4.0,125.0,104,104,125,0.0,0.0,14.0,597.0,19.0,674.0,4.0,121.0,4.0,121.0
14,153,98.0,2015-10-25 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-25 19:01:01,3.0,2015-10-25 19:01:01,,2015-10-25 18:59:06.0,0.0319444444444444,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Grosse Pointe Farms,Pier Park,"park,point_of_interest,establishment",Clear,12.3,9.0,0.0,0.0,,,,,,,,,0.0,0.0,4.0,113.0,4.0,113.0,10.0,393.0,12.0,437.0,16.0,553.0,0,113,113,393,437,553,0.0,0.0,1.0,33.0,6.0,196.0,0,33,196,0.0,0.0,4.0,38.0,6.0,474.0,0.0,0.0,2.0,235.0
14,154,99.0,2015-10-25 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-25 22:01:38,4.0,2015-10-25 22:01:38,,2015-10-25 21:03:26.0,0.97,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Grosse Pointe Farms,American Surplus Auto Parts,"store,car_repair,point_of_interest,establishment",Partly Cloudy,13.7,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,19.0,1.0,19.0,6.0,265.0,14.0,599.0,14.0,599.0,0,19,19,265,599,599,1.0,15.0,8.0,215.0,8.0,215.0,15,215,215,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,114.0
14,155,100.0,2015-10-25 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-25 23:31:42,5.0,2015-10-25 23:31:42,2015-10-25 23:48:31,2015-10-25 23:16:22.0,0.255555555555556,0.0,True,True,False,False,True,True,True,False,False,STILL,IN_VEHICLE,True,False,True,False,,The weathers not so bad today How about ending the day with a brisk walk,good,Grosse Pointe Woods,Biggby Coffee,"store,cafe,food,point_of_interest,establishment",Partly Cloudy,9.9,0.0,0.0,0.0,Warren,Creative Balloons,"home_goods_store,store,point_of_interest,establishment",Partly Cloudy,11.8,0.0,0.0,0.0,1.0,32.0,2.0,64.0,2.0,64.0,2.0,64.0,5.0,139.0,15.0,493.0,32,64,64,64,139,493,8.0,334.0,13.0,580.0,13.0,580.0,334,580,580,2.0,16.0,20.0,325.0,22.0,371.0,8.0,172.0,9.0,182.0
14,156,101.0,2015-10-26 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-26 13:32:37,1.0,2015-10-26 13:32:37,2015-10-26 14:03:07,2015-10-26 13:10:37.0,0.366666666666667,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,True,,Are your arms tight Try arm circles stand straight extend arms to the sides and make big circles forwards and backwards,no_response,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Clear,5.6,0.7,0.0,0.0,Howell,Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",Clear,7.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,299.0,12.0,351.0,16.0,552.0,0,0,0,299,351,552,3.0,63.0,4.0,83.0,4.0,83.0,63,83,83,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0
14,157,102.0,2015-10-26 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-26 17:01:23,2.0,2015-10-26 17:01:23,,2015-10-26 17:00:14.0,0.0191666666666667,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.android.contacts,donotnotify,,com.serversideexample.common.JSONWeatherUndergroundParser.getForecastAndLookup(Weather.java:231),Don Miller Appliance Services,"home_goods_store,store,point_of_interest,establishment",com.google.appengine.labs.repackaged.org.json.JSONObject.getJSONObject(JSONObject.java:516),0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,11.0,536.0,8.0,464.0,19.0,800.0,37.0,1483.0,42.0,1611.0,0,464,536,800,1483,1611,2.0,52.0,2.0,52.0,2.0,52.0,52,52,52,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,3.0,77.0
14,158,103.0,2015-10-26 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-26 19:01:42,3.0,2015-10-26 19:01:42,,2015-10-26 17:06:51.0,1.91416666666667,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Howell,"Primary Eye and Vision Care, LLC","store,health,point_of_interest,establishment",Clear,15.6,3.1,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,611.0,19.0,881.0,0,0,0,0,611,881,5.0,128.0,12.0,454.0,23.0,811.0,128,454,811,0.0,0.0,0.0,0.0,0.0,0.0,2.0,147.0,2.0,147.0
14,159,104.0,2015-10-26 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-26 22:00:58,4.0,2015-10-26 22:00:58,2015-10-26 22:31:00,2015-10-26 21:33:43.0,0.454166666666667,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,True,,Every 30 minutes of walking can add 60 minutes to your life expectancy Lets earn an extra hour now with a brisk 30minute walk,no_response,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Clear,13.4,1.2,0.0,0.0,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Clear,12.1,0.5,0.0,0.0,1.0,22.0,2.0,58.0,1.0,22.0,6.0,296.0,10.0,420.0,10.0,420.0,22,22,58,296,420,420,6.0,179.0,10.0,300.0,16.0,675.0,179,300,675,1.0,9.0,5.0,103.0,9.0,372.0,5.0,186.0,12.0,716.0
14,160,105.0,2015-10-26 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-26 23:31:32,5.0,2015-10-26 23:31:32,,2015-10-26 23:26:50.0,0.0783333333333333,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Brighton,Kroger,"grocery_or_supermarket,bakery,store,food,point_of_interest,establishment",Partly Cloudy,9.7,0.9,0.0,0.0,,,,,,,,,0.0,0.0,9.0,283.0,5.0,165.0,14.0,458.0,21.0,618.0,21.0,618.0,0,165,283,458,618,618,4.0,124.0,6.0,217.0,9.0,398.0,124,217,398,3.0,86.0,3.0,86.0,4.0,286.0,4.0,218.0,8.0,487.0
14,161,106.0,2015-10-27 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-27 13:32:00,1.0,2015-10-27 13:32:00,,2015-10-27 12:42:09.0,0.830833333333333,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.sec.android.gallery3d,donotnotify,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,8.0,0.0,0.0,0.0,,,,,,,,,1.0,33.0,10.0,306.0,6.0,157.0,13.0,378.0,17.0,531.0,32.0,955.0,33,157,306,378,531,955,5.0,122.0,7.0,145.0,11.0,222.0,122,145,222,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0
14,162,107.0,2015-10-27 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-27 17:01:45,2.0,2015-10-27 17:01:45,2015-10-27 17:02:35,2015-10-27 16:57:46.0,0.0663888888888889,0.0,True,True,False,False,True,True,False,True,False,STILL,STILL,False,False,True,False,com.google.android.youtube,What a great afternoon How about taking a walk around the block for some fresh air,good,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,13.5,12.1,0.0,0.0,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,13.5,12.1,0.0,0.0,1.0,19.0,3.0,44.0,3.0,44.0,3.0,44.0,8.0,251.0,11.0,340.0,19,44,44,44,251,340,7.0,328.0,7.0,328.0,8.0,351.0,328,328,351,,,,,,,4.0,64.0,4.0,64.0
14,163,108.0,2015-10-27 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-27 19:02:00,3.0,2015-10-27 19:02:00,2015-10-27 19:07:02,2015-10-27 18:59:51.0,0.0358333333333333,0.0,True,True,False,False,True,True,True,False,False,STILL,STILL,True,True,True,True,com.android.contacts,Your arms need stretching too Stand and reach one arm across your body pulling with your other arm Repeat on the other side,good,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,13.8,10.1,0.0,0.0,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,13.7,8.9,0.0,0.0,1.0,41.0,4.0,123.0,1.0,41.0,7.0,238.0,8.0,271.0,18.0,604.0,41,41,123,238,271,604,3.0,89.0,5.0,213.0,8.0,296.0,89,213,296,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14,164,109.0,2015-10-27 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-27 22:01:08,4.0,2015-10-27 22:01:08,,2015-10-27 21:58:24.0,0.0455555555555556,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,11.9,6.8,0.0,0.0,,,,,,,,,5.0,224.0,15.0,557.0,12.0,453.0,20.0,706.0,23.0,766.0,23.0,766.0,224,453,557,706,766,766,6.0,250.0,6.0,250.0,10.0,478.0,250,250,478,0.0,0.0,1.0,196.0,11.0,503.0,4.0,310.0,6.0,521.0
14,165,110.0,2015-10-27 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-27 23:31:02,5.0,2015-10-27 23:31:02,2015-10-28 00:01:11,2015-10-27 23:19:32.0,0.191666666666667,0.0,True,True,False,False,True,True,False,True,False,STILL,,False,True,True,False,,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,no_response,Brighton,7-Eleven,"convenience_store,store,cafe,food,gas_station,point_of_interest,establishment",Overcast,10.5,5.7,0.0,0.0,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,10.4,4.3,0.0,0.0,0.0,0.0,5.0,141.0,5.0,141.0,7.0,185.0,10.0,279.0,10.0,279.0,0,141,141,185,279,279,3.0,60.0,6.0,152.0,11.0,313.0,60,152,313,1.0,21.0,1.0,21.0,1.0,21.0,3.0,180.0,13.0,487.0
14,166,111.0,2015-10-28 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-28 13:32:25,1.0,2015-10-28 13:32:25,2015-10-28 14:05:01,2015-10-28 13:03:03.0,0.489444444444444,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,False,,Can you take a detour fit in 500 steps before your next task Give yourself some energy for the rest of the day,no_response,Ann Arbor,Rathskeller,"bar,point_of_interest,establishment",Rain,11.8,4.5,63.0,0.0,Ann Arbor,University of Michigan Pro,"university,point_of_interest,establishment",Rain,12.0,10.1,91.0,0.0,0.0,0.0,14.0,436.0,9.0,326.0,31.0,1527.0,32.0,1547.0,42.0,1853.0,0,326,436,1527,1547,1853,5.0,121.0,6.0,148.0,11.0,362.0,121,148,362,,,,,,,0.0,0.0,0.0,0.0
14,167,112.0,2015-10-28 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-28 17:01:53,2.0,2015-10-28 17:01:53,,2015-10-28 16:48:32.0,0.2225,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.huffingtonpost.android,donotnotify,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,13.8,11.0,47.0,0.0,,,,,,,,,0.0,0.0,4.0,157.0,0.0,0.0,18.0,1420.0,20.0,1479.0,21.0,1508.0,0,0,157,1420,1479,1508,7.0,198.0,11.0,310.0,17.0,528.0,198,310,528,,,,,,,,,,
14,168,113.0,2015-10-28 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-28 19:04:30,3.0,2015-10-28 19:04:30,,2015-10-28 19:04:21.0,0.0025,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.infonow.bofa,donotnotify,,Ann Arbor,Sabor Latino Restaurant,"restaurant,food,point_of_interest,establishment",Overcast,14.7,11.0,15.0,0.0,,,,,,,,,4.0,92.0,7.0,212.0,6.0,153.0,10.0,317.0,15.0,435.0,24.0,715.0,92,153,212,317,435,715,4.0,250.0,4.0,250.0,6.0,309.0,250,250,309,,,,,,,,,,
14,169,114.0,2015-10-28 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-28 22:01:32,4.0,2015-10-28 22:01:32,,2015-10-28 22:00:15.0,0.0213888888888889,,True,True,False,True,False,False,False,False,False,ON_FOOT,,,,,,,donotnotify,,Brighton,Wood Refrigeration Inc,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,15.7,1.8,8.0,0.0,,,,,,,,,4.0,119.0,4.0,119.0,4.0,119.0,11.0,291.0,21.0,716.0,23.0,781.0,119,119,119,291,716,781,0.0,0.0,0.0,0.0,6.0,443.0,0,0,443,,,,,,,,,,
14,170,115.0,2015-10-28 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-28 23:34:00,5.0,2015-10-28 23:34:00,,2015-10-28 23:11:07.0,0.381388888888889,,True,False,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Pinckney,Tomz Optical Inc,"store,health,point_of_interest,establishment",Overcast,14.0,5.6,0.0,0.0,,,,,,,,,2.0,78.0,11.0,340.0,7.0,251.0,21.0,852.0,29.0,1346.0,34.0,1595.0,78,251,340,852,1346,1595,11.0,423.0,17.0,639.0,20.0,712.0,423,639,712,,,,,,,,,,
14,171,116.0,2015-10-29 13:30:00,1,2015-10-04,Etc/GMT+4,-14400.0,2015-10-29 13:32:41,1.0,2015-10-29 13:32:41,,2015-10-29 12:17:06.0,1.25972222222222,,True,False,False,False,True,False,False,False,False,STILL,,,,,,,donotnotify,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Mostly Cloudy,3.6,3.1,15.0,0.0,,,,,,,,,2.0,90.0,14.0,486.0,10.0,382.0,19.0,650.0,25.0,821.0,30.0,980.0,90,382,486,650,821,980,2.0,43.0,2.0,43.0,9.0,231.0,43,43,231,,,,,,,,,,
14,172,117.0,2015-10-29 17:00:00,2,2015-10-03,Etc/GMT+4,-14400.0,2015-10-29 17:01:30,2.0,2015-10-29 17:01:30,,2015-10-29 16:34:16.0,0.453888888888889,,True,False,False,False,True,False,False,False,False,STILL,,,,,,com.android.mms,donotnotify,,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,4.6,11.0,6.0,0.0,,,,,,,,,0.0,0.0,5.0,195.0,3.0,58.0,6.0,228.0,15.0,488.0,20.0,607.0,0,58,195,228,488,607,2.0,94.0,5.0,174.0,9.0,297.0,94,174,297,,,,,,,,,,
14,173,118.0,2015-10-29 19:00:00,3,2015-10-03,Etc/GMT+4,-14400.0,2015-10-29 19:01:46,3.0,2015-10-29 19:01:46,2015-10-29 19:31:47,2015-10-29 18:36:23.0,0.423055555555556,0.0,True,True,False,False,True,True,True,False,False,STILL,,True,False,True,False,,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,no_response,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,5.2,8.1,0.0,0.0,Ann Arbor,Enlighten Merchant Solutions,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,5.2,17.9,0.0,0.0,1.0,22.0,5.0,197.0,2.0,102.0,10.0,346.0,12.0,394.0,18.0,540.0,22,102,197,346,394,540,5.0,119.0,5.0,119.0,14.0,379.0,119,119,379,,,,,,,,,,
14,174,119.0,2015-10-29 22:00:00,4,2015-10-03,Etc/GMT+4,-14400.0,2015-10-29 22:01:55,4.0,2015-10-29 22:01:55,,2015-10-29 21:49:29.0,0.207222222222222,,True,True,False,True,False,False,False,False,False,IN_VEHICLE,,,,,,,donotnotify,,Brighton,Marathon Gas,"gas_station,convenience_store,food,store,point_of_interest,establishment",Overcast,6.0,13.3,2.0,0.0,,,,,,,,,2.0,58.0,13.0,436.0,6.0,250.0,16.0,683.0,19.0,753.0,19.0,753.0,58,250,436,683,753,753,4.0,156.0,6.0,212.0,11.0,495.0,156,212,495,,,,,,,,,,
14,175,120.0,2015-10-29 23:30:00,5,2015-10-03,Etc/GMT+4,-14400.0,2015-10-29 23:31:33,5.0,2015-10-29 23:31:33,,2015-10-29 23:28:25.0,0.0522222222222222,,True,True,False,False,True,True,True,False,False,STILL,,True,True,True,False,,Bad day Good day Either waywe bet youll feel better after a 1015 minute walk Where can you head right now,,Brighton,Dibrova Camp,"campground,park,lodging,point_of_interest,establishment",Overcast,6.1,9.3,2.0,0.0,,,,,,,,,4.0,98.0,12.0,348.0,10.0,277.0,14.0,402.0,27.0,956.0,32.0,1067.0,98,277,348,402,956,1067,3.0,70.0,6.0,317.0,13.0,503.0,70,317,503,,,,,,,,,,
