datetime,uid,date,day_slot,is_randomized,avail,send,returned_message,response,activity,location,weather,temperature,jbsteps30pre,study_day,is_weekday
2015-11-02 14:00:00,21,2015-11-02,1,True,True,1,Need a coffee break How about a walk to a nearby coffee shop If you have extra time maybe you could pick one farther away,good,STILL,University,Clear,temp_cool,696.0,12,True
2015-11-02 16:30:00,21,2015-11-02,2,True,True,1,Your body is awesome How about expressing your gratitude with a 30 minute walk today,good,STILL,University,Clear,temp_mild,0.0,12,True
2015-11-02 19:30:00,21,2015-11-02,3,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_mild,0.0,12,True
2015-11-02 22:30:00,21,2015-11-02,4,True,True,2,Tonight why not try a few stretches or yoga poses You can find beginner poses online might we suggest Childs Pose,no_response,STILL,Home,Clear,temp_mild,922.0,12,True
2015-11-03 00:00:00,21,2015-11-03,5,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,Home,Clear,temp_mild,39.0,13,True
2015-11-03 14:00:00,21,2015-11-03,1,True,True,1,There are about 2000 steps in a mile How many miles will YOU walk today Could you start with just 500 extra steps before work,bad,STILL,University,Clear,temp_cool,0.0,13,True
2015-11-03 16:30:00,21,2015-11-03,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_mild,162.0,13,True
2015-11-03 19:30:00,21,2015-11-03,3,True,True,1,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,no_response,STILL,University,Clear,temp_warm,24.0,13,True
2015-11-03 22:30:00,21,2015-11-03,4,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_mild,3533.0,13,True
2015-11-04 00:00:00,21,2015-11-04,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cool,0.0,14,True
2015-11-04 14:00:00,21,2015-11-04,1,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_cool,513.0,14,True
2015-11-04 16:30:00,21,2015-11-04,2,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,University,Clear,temp_mild,326.0,14,True
2015-11-04 19:30:00,21,2015-11-04,3,True,True,1,Remember to spend time with friends loved ones who might want to join you for a walk right now,good,STILL,University,Clear,temp_warm,89.0,14,True
2015-11-04 22:30:00,21,2015-11-04,4,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Home,Clear,temp_mild,807.0,14,True
2015-11-05 00:00:00,21,2015-11-05,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_mild,644.0,15,True
2015-11-05 14:00:00,21,2015-11-05,1,False,True,0,donotnotify,no_send,STILL,University,Fog,temp_mild,0.0,15,True
2015-11-05 16:30:00,21,2015-11-05,2,True,True,1,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,good,STILL,University,Overcast,temp_mild,206.0,15,True
2015-11-05 19:30:00,21,2015-11-05,3,False,False,0,donotnotify,no_send,ON_MOVE,Transit,MostlyCloudy,temp_mild,1370.0,15,True
2015-11-05 22:30:00,21,2015-11-05,4,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_mild,183.0,15,True
2015-11-06 00:00:00,21,2015-11-06,5,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_mild,18.0,16,True
2015-11-06 14:00:00,21,2015-11-06,1,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cool,181.0,16,True
2015-11-06 16:30:00,21,2015-11-06,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,bad,STILL,University,PartlyCloudy,temp_cool,0.0,16,True
2015-11-06 19:30:00,21,2015-11-06,3,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cool,147.0,16,True
2015-11-06 22:30:00,21,2015-11-06,4,False,False,0,donotnotify,no_send,ON_MOVE,FurnitureStore,Overcast,temp_cool,695.0,16,True
2015-11-07 00:00:00,21,2015-11-07,5,True,True,1,What healthy treat could you make today How about a cup of tea or coffee You could do squats or jumping jacks while the water heats up,bad,STILL,Home,Overcast,temp_cool,519.0,17,False
2015-11-07 14:00:00,21,2015-11-07,1,True,True,1,What can you do to increase your activity level today Find a gym buddy Try a new activity Run some extra errands,good,STILL,University,Clear,temp_cool,1245.0,17,False
2015-11-07 16:30:00,21,2015-11-07,2,True,True,1,How much time do you have for a walk right now 2 minutes 5 minutes 15 minutes Whatever you can do it now,good,STILL,Park,PartlyCloudy,temp_cool,495.0,17,False
2015-11-07 19:30:00,21,2015-11-07,3,False,True,0,donotnotify,no_send,STILL,Park,MostlyCloudy,temp_cool,320.0,17,False
2015-11-07 22:30:00,21,2015-11-07,4,True,True,2,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,STILL,Home,Overcast,temp_cool,365.0,17,False
2015-11-08 00:00:00,21,2015-11-08,5,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,Home,Clear,temp_cool,0.0,18,False
2015-11-08 14:00:00,21,2015-11-08,1,True,True,1,If you take a brisk walk now how will you feel for the rest of the day Spoiler alert More energized,no_response,STILL,Home,Clear,temp_cold,129.0,18,False
2015-11-08 16:30:00,21,2015-11-08,2,True,True,1,Did you know that walking helps you sleep longer sounder at night Sleep better tonight by going for a 15minute brisk walk,no_response,STILL,Healthcare,Clear,temp_cool,0.0,18,False
2015-11-08 19:30:00,21,2015-11-08,3,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cool,411.0,18,False
2015-11-08 22:30:00,21,2015-11-08,4,True,True,1,Happy Tired Anxious Whatever your mood we bet a short stroll this evening can improve it,good,STILL,Home,Clear,temp_cool,197.0,18,False
2015-11-09 00:00:00,21,2015-11-09,5,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Home,Clear,temp_cold,191.0,19,True
2015-11-09 14:00:00,21,2015-11-09,1,True,True,1,Hey youre pretty tough Do you think you can take a brisk 15min walk before heading to work to rev up your body for the day,good,STILL,University,PartlyCloudy,temp_cold,13.0,19,True
2015-11-09 16:30:00,21,2015-11-09,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,good,STILL,University,Clear,temp_cool,0.0,19,True
2015-11-09 19:30:00,21,2015-11-09,3,True,True,1,What would it take for you to get a 1520 minute walk in this afternoon How could you make that happen,good,STILL,University,Clear,temp_cool,226.0,19,True
2015-11-09 22:30:00,21,2015-11-09,4,True,True,2,How about getting up stretching those arms and legs after a productive day at work You deserve it,good,STILL,Home,Clear,temp_cool,717.0,19,True
2015-11-10 00:00:00,21,2015-11-10,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cool,567.0,20,True
2015-11-10 14:00:00,21,2015-11-10,1,False,True,0,donotnotify,no_send,STILL,University,Rain,temp_cool,265.0,20,True
2015-11-10 16:30:00,21,2015-11-10,2,True,True,1,Every 30 minutes of walking can add 60 minutes to your life expectancy Lets earn an extra hour now with a brisk 30minute walk,good,STILL,University,Overcast,temp_cool,46.0,20,True
2015-11-10 19:30:00,21,2015-11-10,3,True,True,1,Quick look at the clock If the minute ends in an even number try to stay moving for the next 4 minutes,good,STILL,University,Overcast,temp_cool,256.0,20,True
2015-11-10 22:30:00,21,2015-11-10,4,True,True,1,Bad day Good day Either waywe bet youll feel better after a 1015 minute walk Where can you head right now,good,STILL,Home,Overcast,temp_cool,1825.0,20,True
2015-11-11 00:00:00,21,2015-11-11,5,True,True,1,Can you add steps to todays chores Put dishes away one at a time or add extra steps when walking from room to room,good,STILL,Home,Overcast,temp_cool,144.0,21,True
2015-11-11 14:00:00,21,2015-11-11,1,True,True,1,Every step you take is a step in the right direction Can you fit 500 in now,good,STILL,University,Clear,temp_cold,227.0,21,True
2015-11-11 16:30:00,21,2015-11-11,2,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_cool,500.0,21,True
2015-11-11 19:30:00,21,2015-11-11,3,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_cool,0.0,21,True
2015-11-11 22:30:00,21,2015-11-11,4,True,False,0,donotnotify,no_send,ON_MOVE,Home,Clear,temp_cool,527.0,21,True
2015-11-12 00:00:00,21,2015-11-12,5,True,True,1,2 minute task As you brush your teeth tonight get in some extra movement by pacing or doing toe raises,good,STILL,Home,Clear,temp_cool,322.0,22,True
2015-11-12 14:00:00,21,2015-11-12,1,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,University,Overcast,temp_cool,440.0,22,True
2015-11-12 16:30:00,21,2015-11-12,2,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cool,304.0,22,True
2015-11-12 19:30:00,21,2015-11-12,3,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cool,0.0,22,True
2015-11-12 22:30:00,21,2015-11-12,4,True,True,1,Ahh the great outdoors Why not take a moment to get some fresh air,good,STILL,Home,Rain,temp_cool,103.0,22,True
2015-11-13 00:00:00,21,2015-11-13,5,False,True,0,donotnotify,no_send,STILL,Home,Rain,temp_cool,61.0,23,True
2015-11-13 14:00:00,21,2015-11-13,1,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cold,87.0,23,True
2015-11-13 16:30:00,21,2015-11-13,2,True,True,1,Its a pretty great outside this afternoon How about a walk around the block to enjoy the fresh air,good,STILL,University,Overcast,temp_cold,0.0,23,True
2015-11-13 19:30:00,21,2015-11-13,3,True,True,1,Thomas Jefferson said Habituate yourself to walk very far We say it doesnt have to be farjust try to walk every day,good,STILL,University,Overcast,temp_cold,196.0,23,True
2015-11-13 22:30:00,21,2015-11-13,4,False,False,0,donotnotify,no_send,ON_MOVE,University,Overcast,temp_cold,266.0,23,True
2015-11-14 00:00:00,21,2015-11-14,5,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Overcast,temp_cold,95.0,24,False
2015-11-14 14:00:00,21,2015-11-14,1,False,True,0,donotnotify,no_send,STILL,Store,PartlyCloudy,temp_cold,466.0,24,False
2015-11-14 16:30:00,21,2015-11-14,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,good,STILL,Store,PartlyCloudy,temp_cool,664.0,24,False
2015-11-14 19:30:00,21,2015-11-14,3,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cool,3247.0,24,False
2015-11-14 22:30:00,21,2015-11-14,4,True,False,0,donotnotify,no_send,ON_MOVE,Park,Clear,temp_cool,270.0,24,False
2015-11-15 00:00:00,21,2015-11-15,5,True,True,2,Enjoying a night in You deserve it Take care of mind body by taking a break to stretch every half hour,good,STILL,Home,PartlyCloudy,temp_cool,0.0,25,False
2015-11-15 14:00:00,21,2015-11-15,1,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,no_response,STILL,Home,Clear,temp_cool,0.0,25,False
2015-11-15 16:30:00,21,2015-11-15,2,True,True,1,Quick check your step count Can you think of a way to add 500 steps right now,good,STILL,Home,Clear,temp_mild,249.0,25,False
2015-11-15 19:30:00,21,2015-11-15,3,False,True,0,donotnotify,no_send,STILL,Healthcare,Clear,temp_mild,0.0,25,False
2015-11-15 22:30:00,21,2015-11-15,4,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_mild,0.0,25,False
2015-11-16 00:00:00,21,2015-11-16,5,True,True,2,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,good,STILL,Home,Clear,temp_cool,0.0,26,True
2015-11-16 14:00:00,21,2015-11-16,1,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_cool,211.0,26,True
2015-11-16 16:30:00,21,2015-11-16,2,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_cool,69.0,26,True
2015-11-16 19:30:00,21,2015-11-16,3,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,University,Clear,temp_mild,75.0,26,True
2015-11-16 22:30:00,21,2015-11-16,4,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_cool,0.0,26,True
2015-11-17 00:00:00,21,2015-11-17,5,True,True,2,Quick look at the clock If the hour is odd do that many toetouches stand reach to ceiling reach to toes repeat,good,STILL,Home,PartlyCloudy,temp_cool,1.0,27,True
2015-11-17 14:00:00,21,2015-11-17,1,True,True,1,Can you take a 5 minute break Even 5 minutes of walking can significantly improve health Our bodies are made to move,no_response,STILL,Home,Overcast,temp_cool,0.0,27,True
2015-11-17 16:30:00,21,2015-11-17,2,True,True,1,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,no_response,STILL,Home,Overcast,temp_cool,351.0,27,True
2015-11-17 19:30:00,21,2015-11-17,3,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_mild,0.0,27,True
2015-11-18 14:00:00,21,2015-11-18,1,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,University,Clear,temp_mild,279.0,28,True
2015-11-18 16:30:00,21,2015-11-18,2,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_mild,460.0,28,True
2015-11-18 19:30:00,21,2015-11-18,3,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cool,443.0,28,True
2015-11-18 22:30:00,21,2015-11-18,4,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,Home,Rain,temp_cool,37.0,28,True
2015-11-19 00:00:00,21,2015-11-19,5,True,True,2,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,STILL,FurnitureStore,Rain,temp_mild,631.0,29,True
2015-11-19 14:00:00,21,2015-11-19,1,True,True,1,How about a walk Even five minutes could help energy stamina levels,good,STILL,University,Clear,temp_cool,819.0,29,True
2015-11-19 16:30:00,21,2015-11-19,2,False,True,0,donotnotify,no_send,STILL,University,PartlyCloudy,temp_cool,0.0,29,True
2015-11-19 19:30:00,21,2015-11-19,3,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_cool,424.0,29,True
2015-11-19 22:30:00,21,2015-11-19,4,True,True,1,Its a beautiful evening Why not take advantage of it and go for a stroll,good,STILL,Healthcare,Clear,temp_cool,19.0,29,True
2015-11-20 00:00:00,21,2015-11-20,5,False,True,0,donotnotify,no_send,STILL,Healthcare,Clear,temp_cool,215.0,30,True
2015-11-20 14:00:00,21,2015-11-20,1,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,University,Clear,temp_cold,91.0,30,True
2015-11-20 16:30:00,21,2015-11-20,2,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_cool,174.0,30,True
2015-11-20 19:30:00,21,2015-11-20,3,True,True,1,Quick look at the clock If the minute ends in an even number try to stay moving for the next 4 minutes,good,STILL,University,Clear,temp_cool,0.0,30,True
2015-11-20 22:30:00,21,2015-11-20,4,False,False,0,donotnotify,no_send,ON_MOVE,GroceryStore,Clear,temp_cold,169.0,30,True
2015-11-21 00:00:00,21,2015-11-21,5,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,ClothingStore,PartlyCloudy,temp_cool,134.0,31,False
2015-11-21 14:00:00,21,2015-11-21,1,True,False,0,donotnotify,no_send,ON_MOVE,Store,Snow,temp_cold,0.0,31,False
2015-11-21 16:30:00,21,2015-11-21,2,True,True,2,Youve been sitting for a whilewhy not take a quick break Find the best window on your floor watch the snow for a bit,good,STILL,FurnitureStore,Snow,temp_cold,445.0,31,False
2015-11-21 19:30:00,21,2015-11-21,3,False,True,0,donotnotify,no_send,STILL,FurnitureStore,Snow,temp_cold,143.0,31,False
2015-11-21 22:30:00,21,2015-11-21,4,False,True,0,donotnotify,no_send,STILL,FurnitureStore,Snow,temp_cold,359.0,31,False
2015-11-22 00:00:00,21,2015-11-22,5,True,True,1,Oh the weather outside is frightful but thats what makes it fun Plus who might you run into if you go for a chilly stroll,good,STILL,FurnitureStore,Snow,temp_cold,35.0,32,False
2015-11-22 14:00:00,21,2015-11-22,1,True,True,1,Sometimes your body talks sometimes your body screams What does it need right now Maybe a 10 minute walk,good,STILL,FurnitureStore,Clear,temp_cold,717.0,32,False
2015-11-22 16:30:00,21,2015-11-22,2,True,False,0,donotnotify,no_send,ON_MOVE,Store,Clear,temp_cold,41.0,32,False
2015-11-22 19:30:00,21,2015-11-22,3,True,True,1,A challenge Take a 5minute break to get 500 steps Can you do it each hour for the next 3 hours,no_response,STILL,Home,PartlyCloudy,temp_cold,44.0,32,False
2015-11-22 22:30:00,21,2015-11-22,4,False,True,0,donotnotify,no_send,STILL,Healthcare,Clear,temp_cold,1030.0,32,False
2015-11-23 00:00:00,21,2015-11-23,5,False,True,0,donotnotify,no_send,STILL,Healthcare,Clear,temp_freezing,260.0,33,True
2015-11-23 14:00:00,21,2015-11-23,1,True,True,2,Good morning When you get to work how about going for a 510 minute walk before settling in at your desk,good,STILL,University,Overcast,temp_cold,272.0,33,True
2015-11-23 16:30:00,21,2015-11-23,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,good,STILL,University,Overcast,temp_cold,0.0,33,True
2015-11-23 19:30:00,21,2015-11-23,3,True,False,0,donotnotify,no_send,ON_MOVE,University,Overcast,temp_cold,86.0,33,True
2015-11-23 22:30:00,21,2015-11-23,4,False,True,0,donotnotify,no_send,STILL,GroceryStore,Overcast,temp_cold,180.0,33,True
2015-11-24 00:00:00,21,2015-11-24,5,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cold,289.0,34,True
2015-11-24 14:00:00,21,2015-11-24,1,True,True,1,Can you take a 5 minute break Even 5 minutes of walking can significantly improve health Our bodies are made to move,good,STILL,University,Overcast,temp_cold,415.0,34,True
2015-11-24 16:30:00,21,2015-11-24,2,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cold,0.0,34,True
2015-11-24 19:30:00,21,2015-11-24,3,True,True,1,Busy evening ahead How about getting a walk in before the chaos begin,no_response,STILL,University,MostlyCloudy,temp_cold,35.0,34,True
2015-11-24 22:30:00,21,2015-11-24,4,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,good,STILL,Home,Clear,temp_cold,104.0,34,True
2015-11-25 00:00:00,21,2015-11-25,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cold,177.0,35,True
2015-11-25 14:00:00,21,2015-11-25,1,True,True,1,Your body is awesome How about expressing your gratitude with a 30 minute walk today,good,STILL,University,Clear,temp_cold,0.0,35,True
2015-11-25 16:30:00,21,2015-11-25,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_cool,205.0,35,True
2015-11-25 19:30:00,21,2015-11-25,3,True,True,1,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,good,STILL,Home,Clear,temp_cool,570.0,35,True
2015-11-25 22:30:00,21,2015-11-25,4,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cool,157.0,35,True
2015-11-26 00:00:00,21,2015-11-26,5,True,True,1,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,good,STILL,Home,Clear,temp_cool,146.0,36,True
2015-11-26 14:00:00,21,2015-11-26,1,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cool,0.0,36,True
2015-11-26 16:30:00,21,2015-11-26,2,False,False,0,donotnotify,no_send,ON_MOVE,Store,Overcast,temp_cool,2423.0,36,True
2015-11-26 19:30:00,21,2015-11-26,3,True,True,1,What can you do to increase your activity level right now Stand up Stretch Take a walk Go for a run,good,STILL,Store,Overcast,temp_mild,0.0,36,True
2015-11-26 22:30:00,21,2015-11-26,4,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_mild,112.0,36,True
2015-11-27 00:00:00,21,2015-11-27,5,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,good,STILL,Home,PartlyCloudy,temp_cool,541.0,37,True
2015-11-27 14:00:00,21,2015-11-27,1,False,True,0,donotnotify,no_send,STILL,Home,Rain,temp_cool,0.0,37,True
2015-11-27 16:30:00,21,2015-11-27,2,True,False,0,donotnotify,no_send,ON_MOVE,Gym,Overcast,temp_cool,210.0,37,True
2015-11-27 19:30:00,21,2015-11-27,3,True,False,0,donotnotify,no_send,ON_MOVE,Store,Rain,temp_cool,445.0,37,True
2015-11-27 22:30:00,21,2015-11-27,4,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_cold,504.0,37,True
2015-11-28 00:00:00,21,2015-11-28,5,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cold,724.0,38,False
2015-11-28 14:00:00,21,2015-11-28,1,True,True,1,In the mood for some music or a podcast Pop in a pair of headphones listen while you walk,no_response,STILL,Store,MostlyCloudy,temp_cold,2142.0,38,False
2015-11-28 16:30:00,21,2015-11-28,2,True,True,2,Wheres the most beautiful spot in your town Could you walk or bike there Or drive but then get out of your car explore,good,STILL,Home,MostlyCloudy,temp_cold,1855.0,38,False
2015-11-28 19:30:00,21,2015-11-28,3,True,True,1,How about taking a few minutes to enjoy nature Head outside walk until you see a wild animal even if its just a squirrel,good,STILL,Home,MostlyCloudy,temp_cold,112.0,38,False
2015-11-28 22:30:00,21,2015-11-28,4,True,True,1,Whens the last time you dusted If you have 5 minutes you could grab a feather duster take a crack at those end tables,good,STILL,Home,Clear,temp_cold,115.0,38,False
2015-11-29 00:00:00,21,2015-11-29,5,True,True,2,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,STILL,Home,PartlyCloudy,temp_cold,499.0,39,False
2015-11-29 14:00:00,21,2015-11-29,1,True,True,2,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,STILL,Home,Clear,temp_freezing,0.0,39,False
2015-11-29 16:30:00,21,2015-11-29,2,True,True,1,30min of walking can have many health benefits including reducing the risk of osteoporosis some cancers How about 15min now 15min later,good,STILL,Home,Clear,temp_cold,146.0,39,False
2015-11-29 19:30:00,21,2015-11-29,3,False,True,0,donotnotify,no_send,STILL,Store,Clear,temp_cold,169.0,39,False
2015-11-29 22:30:00,21,2015-11-29,4,True,False,0,donotnotify,no_send,ON_MOVE,Store,Clear,temp_cold,205.0,39,False
2015-11-30 00:00:00,21,2015-11-30,5,True,True,1,The weathers not so bad today How about ending the day with a brisk walk,good,STILL,Home,Clear,temp_cold,527.0,40,True
2015-11-30 14:00:00,21,2015-11-30,1,True,True,1,Are your arms tight Try arm circles stand straight extend arms to the sides and make big circles forwards and backwards,good,STILL,University,Clear,temp_cold,684.0,40,True
2015-11-30 16:30:00,21,2015-11-30,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_cold,304.0,40,True
2015-11-30 19:30:00,21,2015-11-30,3,True,True,1,Do a quick body assessment how do your muscles feel Could you fit in a walk to from the nearest green space,good,STILL,University,Clear,temp_cool,300.0,40,True
2015-11-30 22:30:00,21,2015-11-30,4,True,True,2,Pamper your body a bit Try standing up and stretching your legs arms and neck Feels good doesnt it,good,STILL,Home,Clear,temp_cold,699.0,40,True
2015-12-01 00:00:00,21,2015-12-01,5,True,True,1,How do you feel on days you dont walk What could you do to fit in a walk even 510 minutes tonight,good,STILL,Store,Clear,temp_cold,451.0,41,True
2015-12-01 14:00:00,21,2015-12-01,1,True,True,1,Get your creative energy flowing A walk before work could be the perfect start to your day Can you manage one this morning,good,STILL,University,Overcast,temp_cool,267.0,41,True
2015-12-01 16:30:00,21,2015-12-01,2,True,True,2,Just a reminder that you rock How about thanking your body for all that it does by standing up and giving it a big stretch,no_response,STILL,University,Overcast,temp_cool,0.0,41,True
2015-12-01 19:30:00,21,2015-12-01,3,True,True,1,Taking the bus home How about walking to a bus stop a few blocks further away starting your evening with a bit of fresh air,good,STILL,University,Overcast,temp_cool,19.0,41,True
2015-12-01 22:30:00,21,2015-12-01,4,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_cool,270.0,41,True
2015-12-02 00:00:00,21,2015-12-02,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_cold,0.0,42,True
2015-12-02 14:00:00,21,2015-12-02,1,True,True,1,Quick look at the clock If the minute ends in an even number try to stay moving for the next 4 minutes,good,STILL,University,Fog,temp_cold,804.0,42,True
2015-12-02 16:30:00,21,2015-12-02,2,False,True,0,donotnotify,no_send,STILL,University,MostlyCloudy,temp_cold,186.0,42,True
2015-12-02 19:30:00,21,2015-12-02,3,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,University,Overcast,temp_cold,148.0,42,True
2015-12-02 22:30:00,21,2015-12-02,4,False,True,0,donotnotify,no_send,STILL,University,Rain,temp_cold,0.0,42,True
2015-12-03 00:00:00,21,2015-12-03,5,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cold,0.0,43,True
2015-12-03 14:00:00,21,2015-12-03,1,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cold,382.0,43,True
2015-12-03 16:30:00,21,2015-12-03,2,False,True,0,donotnotify,no_send,STILL,University,MostlyCloudy,temp_cold,305.0,43,True
2015-12-03 19:30:00,21,2015-12-03,3,True,True,2,How about getting up stretching those arms and legs after a productive day at work You deserve it,no_response,STILL,Home,MostlyCloudy,temp_cool,995.0,43,True
2015-12-03 22:30:00,21,2015-12-03,4,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cold,0.0,43,True
2015-12-04 00:00:00,21,2015-12-04,5,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_cool,0.0,44,True
2015-12-04 14:00:00,21,2015-12-04,1,False,True,0,donotnotify,no_send,STILL,University,Overcast,temp_cold,547.0,44,True
2015-12-04 16:30:00,21,2015-12-04,2,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,University,Overcast,temp_cold,0.0,44,True
2015-12-04 19:30:00,21,2015-12-04,3,True,True,1,Exposure to sunlighteven on cloudy daysis so important Can you walk to the nearest window then take 10 deep breaths,good,STILL,University,PartlyCloudy,temp_cool,215.0,44,True
2015-12-04 22:30:00,21,2015-12-04,4,True,True,2,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,good,STILL,Home,Clear,temp_cold,3316.0,44,True
2015-12-05 00:00:00,21,2015-12-05,5,True,True,1,Strength is as important as physical activity Tonight could you find 5 core leg or arm exercises online to try,good,STILL,Home,Clear,temp_cold,0.0,45,False
2015-12-05 14:00:00,21,2015-12-05,1,False,True,0,donotnotify,no_send,STILL,Home,Fog,temp_cold,0.0,45,False
2015-12-05 16:30:00,21,2015-12-05,2,True,True,1,Quick check your step count Can you think of a way to add 500 steps right now,no_response,STILL,Home,Fog,temp_cold,316.0,45,False
2015-12-05 19:30:00,21,2015-12-05,3,False,True,0,donotnotify,no_send,STILL,Healthcare,Overcast,temp_cold,3155.0,45,False
2015-12-05 22:30:00,21,2015-12-05,4,False,False,0,donotnotify,no_send,ON_MOVE,Home,Overcast,temp_cold,376.0,45,False
2015-12-06 00:00:00,21,2015-12-06,5,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_cold,261.0,46,False
2015-12-06 14:00:00,21,2015-12-06,1,False,False,0,donotnotify,no_send,ON_MOVE,ClothingStore,MostlyCloudy,temp_cold,261.0,46,False
2015-12-06 16:30:00,21,2015-12-06,2,False,True,0,donotnotify,no_send,STILL,Restaurant,Fog,temp_cold,134.0,46,False
2015-12-06 19:30:00,21,2015-12-06,3,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,Restaurant,Overcast,temp_cold,145.0,46,False
2015-12-06 22:30:00,21,2015-12-06,4,False,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_cold,234.0,46,False
